site_name,nwis_id,nhdplus_id,long_name,lat,lon,coord_datum,alt,alt_datum,site_type,dvqcoefs.c,dvqcoefs.f,dvqcoefs.a,dvqcoefs.b,dvqcoefs.k,dvqcoefs.m,struct.canal_flag,struct.dam_flag,struct.npdes_flag
nwis_06336000,6336000,14567692,"LITTLE MISSOURI RIVER AT MEDORA, ND",46.91945839,-103.5282426,NAD83,2246.75,NGVD29,ST,0.484843224,0.400590759,23.45736531,0.179409241,0.08792643,0.42,95,80,95
nwis_06340590,6340590,16248681,"KNIFE RIVER NR STANTON, ND",47.3580547,-101.3976595,NAD83,1640,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_06427850,6427850,10900997,"BELLE FOURCHE RIVER AT DEVILS TOWER, WY",44.5894282,-104.7038545,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_06436760,6436760,5453388,"HORSE CR ABOVE VALE,SD",44.65265259,-103.366697,NAD83,2710,NGVD29,ST,0.485278773,0.427341278,9.880315325,0.212658722,0.208563305,0.36,0,80,95
nwis_06461500,6461500,16031404,"Niobrara River near Sparks, Nebr.",42.9022222,-100.3622222,NAD83,2287.57,NGVD29,ST,0.351949195,0.421327375,20.34025324,0.188672625,0.13968947,0.39,95,95,95
nwis_06465500,6465500,11645823,"Niobrara River near Verdel, Nebr.",42.7397222,-98.2227778,NAD83,1312.12,NGVD29,ST,0.351469551,0.369302541,24.67028456,0.160697459,0.115328896,0.47,95,50,95
nwis_06478522,6478522,11759050,"Bow Creek near Wynot, Nebr.",42.76527778,-97.1725667,NAD83,1165,NAVD88,ST,0.397117698,0.393909906,8.911380712,0.196090094,0.282576317,0.41,NA,NA,NA
nwis_06610505,6610505,17219474,"Missouri River near Council Bluffs, IA",41.18916667,-95.8625,NAD83,944.09,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_06670500,6670500,17483383,"LARAMIE RIVER NEAR FORT LARAMIE, WY",42.20052277,-104.5382908,NAD83,4220,NGVD29,ST,0.654631559,0.377998911,24.04188649,0.172001089,0.063538143,0.45,95,95,95
nwis_06711565,6711565,194423,"SOUTH PLATTE RIVER AT ENGLEWOOD, CO.",39.66498738,-105.004149,NAD83,5250,NGVD29,ST,0.465307577,0.431184995,18.66498607,0.198815005,0.115141586,0.37,0,50,0
nwis_06795500,6795500,17421926,"Shell Creek near Columbus, Nebr.",41.5261111,-97.2816667,NAD83,1435,NGVD29,ST,0.428065722,0.405672208,8.212646287,0.204327792,0.284450322,0.39,80,80,50
nwis_06796500,6796500,17415610,"Platte River near Leshara, Nebr.",41.32,-96.4038889,NAD83,1144.47,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_06800500,6800500,24750511,"Elkhorn River at Waterloo, Nebr.",41.2933333,-96.2838889,NAD83,1105.19,NAVD88,ST,0.297159254,0.38036798,19.41122765,0.16963202,0.173363528,0.45,95,0,0
nwis_06805000,6805000,17399171,"Salt Creek Near Ashland, Nebr.",41.05166667,-96.3386111,NAD83,1042.04,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_06805500,6805500,17416032,"Platte River at Louisville, Nebr.",41.01527778,-96.1577778,NAD83,1007.1,NGVD29,ST,0.519478626,0.462742971,2.516715954,0.257257029,0.764888471,0.28,0,0,0
nwis_06818000,6818000,2252949,"Missouri River at St. Joseph, MO",39.75325,-94.8568333,NAD83,789.27,NAVD88,ST,0.261250665,0.389197963,103.1937755,0.120802037,0.037092755,0.49,0,0,0
nwis_06881430,6881430,18822000,"Cub Creek near Beatrice, Nebr.",40.29166746,-96.8341939,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_06892513,6892513,3727673,"MILL C AT JOHNSON DRIVE, SHAWNEE, KS",39.02916667,-94.8172222,NAD83,700,NAVD88,ST,0.264254126,0.425665013,3.792576898,0.224334987,0.997800754,0.35,95,0,0
nwis_06892518,6892518,3727857,"KANSAS R NR LAKE QUIVIRA, KS",39.0461111,-94.7894444,NAD83,727.22,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_06893300,6893300,4392793,"INDIAN C AT OVERLAND PARK, KS",38.9405621,-94.6713469,NAD83,856.88,NGVD29,ST,0.237539943,0.403513288,2.819002095,0.216486712,1.493371825,0.38,95,0,0
nwis_06893350,6893350,4392993,"TOMAHAWK C NR OVERLAND PARK, KS",38.9061111,-94.64,NAD83,850.44,NAVD88,ST,0.279383052,0.435266937,2.858349632,0.234733063,1.252231408,0.33,95,0,95
nwis_06893620,6893620,4390605,"Rock Creek at Kentucky Road in Independence, MO",39.11194444,-94.4722222,NAD83,740,NAVD88,ST,0.281704708,0.426481209,2.289152546,0.233518791,1.550712045,0.34,95,0,95
nwis_06893820,6893820,4390909,Little Blue R. at Lees Summit Rd in Independence,39.0173611,-94.3872778,NAD83,792.96,NAVD88,ST,0.246414305,0.414434079,4.310103338,0.215565921,0.941556534,0.37,95,0,0
nwis_06893890,6893890,4390979,"East Fork Little Blue River near Blue Springs, MO",39.02556175,-94.3438385,NAD83,753.09,NGVD29,ST,0.249879104,0.423918964,3.146043951,0.226081036,1.2720532,0.35,95,0,0
nwis_06893970,6893970,4390589,"Spring Branch Ck at Holke Rd in Independence, MO",39.08833866,-94.3435605,NAD83,759,NAVD88,ST,0.280312391,0.432564408,2.196662687,0.237435592,1.624031061,0.33,95,95,0
nwis_06894000,6894000,4391187,"Little Blue River near Lake City, MO",39.1005609,-94.3005038,NAD83,719.86,NAVD88,ST,0.20838116,0.443273051,4.81920646,0.226726949,0.995785999,0.33,95,0,0
nwis_06934500,6934500,6013072,"Missouri River at Hermann, MO",38.70980556,-91.4385,NAD83,481.5,NAVD88,ST,0.189217402,0.407897181,105.1620724,0.122102819,0.050255059,0.47,0,0,0
nwis_07020850,7020850,5092598,"Mississippi River at Cape Girardeau, MO",37.30188889,-89.518,NAD83,304.27,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07048495,7048495,8590464,"Town Branch at Armstrong St. at Fayetteville, AR",36.0432583,-94.1360222,NAD83,1187,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07048600,7048600,8590894,"White River near Fayetteville, AR",36.07305556,-94.0811111,NAD83,1138.25,NGVD29,ST,0.250742583,0.42750926,8.230410636,0.23249074,0.484563169,0.34,95,0,0
nwis_07049050,7049050,8587646,"War Eagle Creek at War Eagle, AR",36.26757447,-93.9432535,NAD83,1127,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07049691,7049691,8589606,White River at Beaver Dam near Eureka Springs,36.4208333,-93.8472222,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07053450,7053450,7626356,"White River bl Table Rock Dam near Branson, MO",36.5950631,-93.3090721,NAD83,741,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07054501,7054501,7629282,White River at Bull Shoals Dam near Flippin,36.365,-92.575,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07054502,7054502,7629290,White River below Bull Shoals Dam at Bull Shoals,36.3622222,-92.5863889,NAD83,475,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07054527,7054527,7629310,White River below Bull Shoals Dam near Fairview,36.3436111,-92.5741667,NAD83,495,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07055814,7055814,11819177,"Big Creek at Carver, AR",35.97896536,-93.0435069,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07060000,7060000,7653861,"North Fork Riv US of Dry Ck bl Norfork Dam, AR",36.24923449,-92.2384887,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07061270,7061270,7665728,"East Fork Black River near Lesterville, MO",37.55255556,-90.8424444,NAD83,825.26,NAVD88,ST,0.214010438,0.446228237,5.421530468,0.213771763,0.861872734,0.34,95,0,95
nwis_07061290,7061290,7666946,E. Fk. Black R. bl Lower Taum Sauk Reservoir,37.4936111,-90.8383333,NAD83,725,NAVD88,ST,0.224977926,0.42872982,6.114268658,0.21127018,0.726968469,0.36,95,0,0
nwis_07075250,7075250,11777377,"S Fk Lit Red Riv us of Gulf Mt WMA nr Scotland, AR",35.54705,-92.7076667,NAD83,84.74,NAVD88,ST,0.191191364,0.447102038,5.024459012,0.212897962,1.040980084,0.34,95,95,95
nwis_07075270,7075270,11777215,"South Fork of Little Red River near Scotland, AR",35.5697222,-92.6219444,NAD83,NA,NA,ST,0.200860068,0.436699613,5.621153943,0.213300387,0.885688316,0.35,NA,NA,NA
nwis_07076000,7076000,11775003,Little Red River near Heber Springs,35.5172222,-91.9972222,NAD83,261.78,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07106000,7106000,1530529,"FOUNTAIN CREEK NEAR FOUNTAIN, CO.",38.6016647,-104.6702503,NAD83,5355,NGVD29,ST,0.590887161,0.344696314,14.25444651,0.195303686,0.118725795,0.46,0,50,80
nwis_07109500,7109500,952589,"ARKANSAS RIVER NEAR AVONDALE, CO.",38.24805799,-104.3991356,NAD83,4509.53,NGVD29,ST,0.861550408,0.315146511,22.14355692,0.224853489,0.052416971,0.46,0,80,50
nwis_07143672,7143672,21176300,"L ARKANSAS R AT HWY 50 NR HALSTEAD, KS",38.0286223,-97.540597,NAD83,1370.55,NGVD29,ST,0.510244504,0.394283973,13.3434287,0.225716027,0.146877146,0.38,95,80,50
nwis_07144100,7144100,21177172,"L ARKANSAS R NR SEDGWICK, KS",37.88306739,-97.4244864,NAD83,1340,NGVD29,ST,0.558631892,0.381898687,14.93806026,0.228101313,0.119834003,0.39,95,0,50
nwis_07164500,7164500,369211,"Arkansas River at Tulsa, OK",36.14064807,-96.0063866,NAD83,615.23,NGVD29,ST,1.482572295,0.259981397,22.60391134,0.300018603,0.029840117,0.44,95,0,0
nwis_07177500,7177500,847292,"Bird Creek near Sperry, OK",36.27842534,-95.954162,NAD83,579.43,NGVD29,ST,0.373348996,0.366933614,11.37433497,0.213066386,0.235482695,0.42,95,0,0
nwis_07178200,7178200,847450,"Bird Ck at State Highway 266 near Catoosa, OK",36.2231514,-95.8194322,NAD83,545,NGVD29,ST,0.312168629,0.395711317,10.46686344,0.234288683,0.306051269,0.37,95,0,0
nwis_071912213,71912213,21771121,"Spavinaw Creek near Colcord, OK",36.3225808,-94.6852238,NAD83,840.48,NAVD88,ST,0.304745836,0.416775506,7.950495845,0.213224494,0.412731869,0.37,95,50,80
nwis_07191222,7191222,21770993,"Beaty Creek near Jay, OK",36.35535924,-94.7763388,NAD83,783.52,NGVD29,ST,0.217653753,0.458781708,5.594474367,0.221218292,0.82124843,0.32,95,95,95
nwis_071948095,71948095,398350,"Mud Creek near Johnson, AR",36.1228083,-94.1625611,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_07198000,7198000,402478,"Illinois River near Gore, OK",35.5731511,-95.0688458,NAD83,468,NGVD29,ST,0.31087858,0.39084667,10.72158945,0.23915333,0.300019876,0.37,95,0,50
nwis_07239450,7239450,391180,"North Canadian River near Calumet, OK",35.6169933,-98.0653316,NAD83,1326.8,NGVD29,ST,1.695946838,0.306214479,36.98468309,0.243785521,0.015942846,0.45,95,95,95
nwis_07241000,7241000,393414,"North Canadian River blw Lk Overholser nr OKC, OK",35.47866848,-97.6633752,NAD83,1194.66,NGVD29,ST,1.838010852,0.305793152,39.43384772,0.244206848,0.01379694,0.45,80,50,50
nwis_07241520,7241520,414275,"North Canadian River at Britton Rd at OKC, OK",35.5656147,-97.367258,NAD83,1109.4,NGVD29,ST,1.460665179,0.299914251,32.80886809,0.240085749,0.020866907,0.46,95,95,50
nwis_07241550,7241550,414203,"North Canadian River near Harrah, OK",35.5003412,-97.1939194,NAD83,1055.69,NGVD29,ST,1.381602564,0.327540297,31.37239979,0.262459703,0.023071144,0.41,95,95,80
nwis_07263296,7263296,22846155,"Maumelle River near Wye, AR",34.87888889,-92.6855556,NAD83,NA,NA,ST,0.247726837,0.463740327,6.204464757,0.226259673,0.650612825,0.31,95,0,95
nwis_072632966,72632966,22848005,"Lake Maumelle at State Hwy 10 near Wye, AR",34.87527778,-92.6538889,NAD83,NA,NA,ST,0.22773575,0.508888426,6.177542949,0.251111574,0.710809158,0.24,95,0,95
nwis_07332620,7332620,8348635,"Bois D'Arc Ck at FM 1396 nr Honey Grove, TX",33.6822222,-95.9844444,NAD83,400,NGVD29,ST,0.31355517,0.41778274,8.879598995,0.22221726,0.359163901,0.36,95,0,50
nwis_07332622,7332622,8348819,"Bois D'Arc Ck at FM 409 nr Honey Grove, TX",33.74416667,-95.9611111,NAD83,450,NGVD29,ST,0.320033121,0.408804658,9.3054078,0.221195342,0.335791472,0.37,95,0,50
nwis_07374000,7374000,19088319,"Mississippi River at Baton Rouge, LA",30.44566667,-91.1915556,NAD83,0,NAVD88,ST,7.760200614,0.105921904,12.67498614,0.404078096,0.010166689,0.49,0,0,0
nwis_07381600,7381600,15182073,"Lower Atchafalaya River at Morgan City, LA",29.69281939,-91.2119368,NAD83,-0.45,NAVD88,ST,0.234377043,0.491210971,469.3953816,0.028789029,0.009089628,0.48,0,0,0
nwis_08041770,8041770,1142886,"LNVA Canal at Beaumont, TX",30.1411111,-94.1744444,NAD83,36,NAVD88,ST-CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08048000,8048000,1268410,"W Fk Trinity Rv at Ft Worth, TX",32.76096337,-97.3325167,NAD83,519.24,NGVD29,ST,0.511312071,0.396876994,15.9847845,0.183123006,0.1223509,0.42,95,0,80
nwis_08049500,8049500,1269868,"W Fk Trinity Rv at Grand Prairie, TX",32.7625,-96.9944444,NAD83,405.3,NAVD88,ST,0.426744709,0.444563474,15.17971623,0.205436526,0.154371883,0.35,95,0,50
nwis_08052700,8052700,1278534,"Little Elm Ck nr Aubrey, TX",33.28344977,-96.8927805,NAD83,534.76,NGVD29,ST,0.350678132,0.482447607,6.485906508,0.217552393,0.439663721,0.3,95,0,80
nwis_08052745,8052745,1278616,"Doe Br at US Hwy 380 nr Prosper, TX",33.2192846,-96.8919475,NAD83,0,NGVD29,ST,0.352009862,0.441413464,5.798565993,0.198586536,0.489919318,0.36,95,95,50
nwis_08057000,8057000,942030011,"Trinity Rv at Dallas, TX",32.7748517,-96.8219464,NAD83,368.02,NGVD29,ST,0.391465864,0.382112641,16.72519881,0.177887359,0.152733679,0.44,95,0,0
nwis_08057055,8057055,1260371,"Trinity Rv at Cedar Crest Blvd, Dallas, TX",32.7521361,-96.7825528,NAD83,388,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08057410,8057410,1260375,"Trinity Rv bl Dallas, TX",32.70763139,-96.7358319,NAD83,365.89,NGVD29,ST,0.336963577,0.402540035,15.68463508,0.187459965,0.189209362,0.41,95,0,0
nwis_08062500,8062500,1262531,"Trinity Rv nr Rosser, TX",32.42652988,-96.4630415,NAD83,297.65,NGVD29,ST,0.354083822,0.381686838,16.87747439,0.178313162,0.167334873,0.44,0,0,0
nwis_08065350,8065350,1484774,"Trinity Rv nr Crockett, TX",31.33851319,-95.6563407,NAD83,141.15,NGVD29,ST,0.347437836,0.373988454,18.52922874,0.176011546,0.155333649,0.45,50,0,0
nwis_08067074,8067074,1439175,"CWA Canal at Thompson Rd nr Baytown, TX",29.80674444,-95.0323972,NAD83,36,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08068000,8068000,1468280,"W Fk San Jacinto Rv nr Conroe, TX",30.24465738,-95.4571616,NAD83,0,NAVD88,ST,0.321258681,0.411772184,10.24451092,0.188227816,0.303846263,0.4,95,0,0
nwis_08068500,8068500,1508043,"Spring Ck nr Spring, TX",30.11049517,-95.4363275,NAD83,72.6,NGVD29,ST,0.280496537,0.474235587,8.332434083,0.215764413,0.427858938,0.31,95,0,0
nwis_08069500,8069500,1468442,"W Fk San Jacinto Rv nr Humble, TX",30.02716385,-95.2579888,NAD83,0,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08070200,8070200,1520083,"E Fk San Jacinto Rv nr New Caney, TX",30.1454932,-95.1243756,NAD83,0,NAVD88,ST,0.292053427,0.43302723,8.425248322,0.19697277,0.406401201,0.37,95,80,95
nwis_08155500,8155500,5781711,"Barton Spgs at Austin, TX",30.26354169,-97.7713947,NAD83,462.34,NGVD29,SP,0.450607397,0.475229671,8.015229259,0.214770329,0.276876269,0.31,NA,NA,NA
nwis_08171290,8171290,1629555,"Blanco Rv at Halifax Rch nr Kyle, TX",30.00555556,-97.9525,NAD83,675,NAVD88,ST,0.393947528,0.405535698,9.648155981,0.184464302,0.263097853,0.41,95,95,95
nwis_08180700,8180700,10835972,"Medina Rv nr Macdona, TX",29.33495798,-98.689744,NAD83,589.86,NGVD29,ST,0.56277942,0.391149135,13.34367953,0.178850865,0.133163803,0.43,95,80,95
nwis_08180850,8180850,10836406,"Medina Rv at Applewhite Rd, San Antonio, TX",29.24685278,-98.5487944,NAD83,528,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08181500,8181500,10836092,"Medina Rv at San Antonio, TX",29.2641276,-98.4908493,NAD83,439.03,NGVD29,ST,0.481938608,0.390758911,13.54357123,0.179241089,0.153205757,0.43,0,0,0
nwis_08181800,8181800,10840572,"San Antonio Rv nr Elmendorf, TX",29.2221853,-98.3558463,NAD83,380,NGVD29,ST,0.415871934,0.383619716,13.41393677,0.176380284,0.179260306,0.44,0,0,0
nwis_08188060,8188060,3839167,"San Antonio Rv at SH 72 nr Runge, TX",28.84869444,-97.7371389,NAD83,188,NAVD88,ST,0.418321154,0.417004502,15.50848636,0.192995498,0.154141919,0.39,95,0,0
nwis_08211200,8211200,3171770,"Nueces Rv at Bluntzer, TX",27.93779594,-97.7758308,NAD83,0,NGVD29,ST,0.832480216,0.400831949,28.94793079,0.189168051,0.041496221,0.41,95,50,80
nwis_08317400,8317400,17834678,"RIO GRANDE BELOW COCHITI DAM, NM",35.618,-106.3239444,NAD83,5226.08,NGVD29,ST,0.261098036,0.369697623,17.37829969,0.160302377,0.220388593,0.47,0,50,50
nwis_08371500,8371500,309175,"TCEQQW Rio Grande abv Rio Conchos nr Presidio, TX",29.6210127,-104.4810367,NAD83,2576.66,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08374200,8374200,281390,"TCEQQW Rio Grande bl Rio Conchos nr Presidio, TX",29.51962973,-104.2865896,NAD83,2527.99,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08374510,8374510,291139,"Rio Grande Dws Santa Elena Canyon, BBNP, TX",29.1547222,-103.5977778,NAD83,2153,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08374550,8374550,291639,"Rio Grande nr Castolon, TX",29.13798,-103.5249033,NAD83,3000,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08375300,8375300,291801,"Rio Grande at Rio Grande Village, Big Bnd NP, TX",29.1835386,-102.9754409,NAD83,1800,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08377200,8377200,285292,"TCEQQW Rio Grande at Foster Rh nr Langtry, TX",29.78075694,-101.7559523,NAD83,1157.17,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08412500,8412500,3210721,"Pecos Rv nr Orla, TX",31.87262648,-103.8315824,NAD83,2730.86,NGVD29,ST,0.968950366,0.433780333,35.82769306,0.196219667,0.028805779,0.37,95,95,95
nwis_08419000,8419000,943070051,"Pecos Rv at FM 3398 nr Pecos, TX",31.4838611,-103.4901667,NAD83,2563.91,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08420500,8420500,943070050,"Pecos Rv at Pecos, TX",31.43652327,-103.467395,NAD83,2552.88,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08437710,8437710,3212475,"Pecos Rv at RR 1776 nr Grandfalls, TX",31.3668055,-103.0059908,NAD83,2440,NAVD88,ST,4.098835195,0.379908327,69.16915893,0.140091673,0.003527175,0.48,80,95,95
nwis_08446500,8446500,3213331,"Pecos Rv nr Girvin, TX",31.11320329,-102.4176419,NAD83,2269.65,NGVD29,ST,3.671008154,0.386838219,67.29824516,0.143161781,0.004047724,0.47,95,95,95
nwis_08447000,8447000,332712,"Pecos Rv nr Sheffield, TX",30.65961373,-101.7701244,NAD83,2026.3,NGVD29,ST,4.376269655,0.372926853,74.07083488,0.137073147,0.003084954,0.49,95,95,95
nwis_08447018,8447018,3158031,"Caroline Springs at Oasis Ranch, TX",30.46888889,-101.8030556,NAD83,2004,NAVD88,SP,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08447300,8447300,333056,"Pecos Rv at Brotherton Rh nr Pandale, TX",30.314,-101.7415556,NAD83,1720,NAVD88,ST,1.862144459,0.374678589,55.00070973,0.145321411,0.009763788,0.48,95,95,95
nwis_08447410,8447410,334022,"Pecos Rv nr Langtry, TX",29.8029823,-101.4462223,NAD83,1133.08,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_08470500,8470500,210083,"Arroyo Colorado at FM 106, Rio Hondo, TX",26.23527778,-97.5847222,NAD83,0,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_09041400,9041400,1231609,"MUDDY CRK BLW WOLFORD MTN RESER. NR KREMMLING, CO",40.10859628,-106.4139212,NAD83,7380,NGVD29,ST,0.314466105,0.40703563,8.871529322,0.22296437,0.358449242,0.37,80,50,95
nwis_09326500,9326500,4877531,"FERRON CREEK (UPPER STATION) NEAR FERRON, UT",39.10413724,-111.2165589,NAD83,6210,NGVD29,ST,0.331899842,0.370959783,7.479922732,0.209040217,0.402805919,0.42,95,80,95
nwis_09327000,9327000,4876845,"FERRON CR BL MILLSITE RES & DIVS NR FERRON, UT",39.09526389,-111.1788694,NAD83,6100,NGVD29,ST,0.346109178,0.378047803,7.956027766,0.211952197,0.363153801,0.41,0,0,95
nwis_09406000,9406000,10023916,"VIRGIN RIVER AT VIRGIN, UT",37.2041494,-113.1807789,NAD83,3500,NGVD29,ST,0.366493337,0.326669968,9.044554115,0.223330032,0.301680164,0.45,0,95,95
nwis_10129900,10129900,10093082,"SILVER CREEK NEAR SILVER CREEK JUNCTION, UT",40.73522634,-111.4760313,NAD83,6470,NGVD29,ST,0.323634522,0.389647692,2.933286865,0.210352308,1.053393469,0.4,0,95,0
nwis_10133650,10133650,10276856,"E CANYON CR BL I-80 REST STOP NR PARK CITY, UT",40.7238375,-111.5196438,NAD83,6360,NGVD29,ST,0.281977183,0.401628547,3.355844085,0.218371453,1.056779202,0.38,95,0,95
nwis_10133800,10133800,10276836,"EAST CANYON CREEK NEAR JEREMY RANCH, UT",40.75966979,-111.5640912,NAD83,6240,NGVD29,ST,0.273628735,0.387980888,3.74541468,0.212019112,0.975749614,0.4,95,0,95
nwis_10133980,10133980,10276712,"EAST CANYON CREEK AB EAST CYN RES NR MORGAN, UTAH",40.87078006,-111.5852044,NAD83,5740,NGVD29,ST,0.263650164,0.380592901,4.253811688,0.209407099,0.891648523,0.41,95,95,95
nwis_11044000,11044000,22549075,SANTA MARGARITA R NR TEMECULA CA,33.4739175,-117.1422536,NAD83,950,NGVD29,ST,1.116710369,0.393804847,22.98991605,0.216195153,0.03895131,0.39,95,95,95
nwis_11046062,11046062,22549133,COCKLEBURR C LAGOON A MOUTH NR OCEANSIDE CA,33.25055556,-117.4313889,NAD83,13,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_11046072,11046072,948070440,ALISO C LAGOON A MOUTH NR OCEANSIDE CA,33.26444444,-117.4422222,NAD83,8,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_11046102,11046102,20351687,LAS FLORES C LAGOON A MOUTH NR OCEANSIDE CA,33.29055556,-117.465,NAD83,6,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_11046252,11046252,20351625,SAN ONOFRE C LAGOON A MOUTH NR SAN CLEMENTE CA,33.38138889,-117.578611,NAD83,10,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_11046372,11046372,20351619,SAN MATEO C LAGOON A MOUTH NR SAN CLEMENTE CA,33.38666667,-117.5938889,NAD83,3,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_11126000,11126000,17610189,SANTA YNEZ R NR SANTA YNEZ CA,34.5891552,-119.9887532,NAD83,545.66,NGVD29,ST,3.376411217,0.655388442,2.738245876,0.244611558,0.108161381,0.1,95,0,95
nwis_11128500,11128500,17609015,SANTA YNEZ R A SOLVANG CA,34.58498706,-120.1445926,NAD83,350,NGVD29,ST,0.561322791,0.400480116,15.69353398,0.219519884,0.113518481,0.38,95,80,95
nwis_11273400,11273400,2829236,SAN JOAQUIN R AB MERCED R NR NEWMAN CA,37.3472151,-120.9761777,NAD83,60,NGVD29,ST,0.861663037,0.345811618,33.83991442,0.224188382,0.034295195,0.43,95,95,95
nwis_11285500,11285500,17078299,TUOLUMNE R A WARDS FERRY BR NR GROVELAND CA,37.8783333,-120.2947222,NAD83,760,NGVD29,ST,0.352183654,0.345932561,14.12528033,0.204067439,0.201017436,0.45,0,0,95
nwis_11313433,11313433,1889676,DUTCH SLOUGH BL JERSEY ISLAND RD A JERSEY ISLAND,38.0135326,-121.667731,NAD83,0,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_11447650,11447650,15048349,SACRAMENTO R A FREEPORT CA,38.45601954,-121.5013437,NAD83,NA,NA,ST,0.55435725,0.278968886,21.02267463,0.251031114,0.085806917,0.47,0,0,0
nwis_11447830,11447830,15059759,SUTTER SLOUGH A COURTLAND CA,38.32916667,-121.5791667,NAD83,0,NAVD88,ST,NA,NA,NA,NA,NA,NA,95,95,95
nwis_11447850,11447850,15059771,STEAMBOAT SLOUGH NR WALNUT GROVE CA,38.2847222,-121.5866667,NAD83,0,NAVD88,ST,NA,NA,NA,NA,NA,NA,95,95,95
nwis_11447890,11447890,15059765,SACRAMENTO R AB DELTA CROSS CHANNEL CA,38.25769218,-121.5182865,NAD83,0,NAVD88,ST,0.556787361,0.278719134,21.06487119,0.251280866,0.085261275,0.47,NA,NA,NA
nwis_11455139,11455139,15048103,TOE DRAIN A MALLARD RD NR COURTLAND CA,38.36513889,-121.6377417,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_11455142,11455142,15048105,SACRAMENTO R DEEP WATER SHIP CHANNEL NR COURTLAND,38.34166667,-121.6438889,NAD83,0,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_11455146,11455146,15048115,LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA,38.32885,-121.6675306,NAD83,0,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_11455165,11455165,948020360,MINER SLOUGH A HWY 84 BRIDGE,38.29166667,-121.6308333,NAD83,0,NAVD88,ST,NA,NA,NA,NA,NA,NA,95,95,95
nwis_11455315,11455315,15048187,CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA,38.2422222,-121.686111,NAD83,NA,NA,ST,0.524604437,0.466083838,13.18472924,0.243916162,0.144576206,0.29,NA,NA,NA
